index,,mac16,mac2,mac32,mac4,mac8
2022-05-15,mac8,0.7300145001479954,0.6121649290561748,0.4691312865766206,0.8355762429409838,1.0
2022-05-22,mac16,1.0,0.33468374295701164,0.6080293487621112,0.4859783494414696,0.7301033644471668
2022-05-22,mac2,0.33468374295701164,1.0,0.4491719021175968,0.8834670511321341,0.6121794543533343
2022-05-22,mac32,0.6080293487621112,0.4491719021175968,1.0,0.4842118277314273,0.46925721991655295
2022-05-22,mac4,0.4859783494414696,0.8834670511321341,0.4842118277314273,1.0,0.8355822095232771
2022-05-22,mac8,0.7301033644471668,0.6121794543533343,0.46925721991655295,0.8355822095232771,1.0
2022-05-29,mac16,1.0,0.3342281525470836,0.6079216977859043,0.485436495742284,0.7300067940258606
2022-05-29,mac2,0.3342281525470836,1.0,0.4491008909459338,0.8835113007913714,0.612045547752514
2022-05-29,mac32,0.6079216977859043,0.4491008909459338,1.0,0.4841231915439028,0.4692561684062595
2022-05-29,mac4,0.485436495742284,0.8835113007913714,0.4841231915439028,1.0,0.8353855821721293
2022-05-29,mac8,0.7300067940258606,0.612045547752514,0.4692561684062595,0.8353855821721293,1.0
2022-06-05,mac16,1.0,0.3350704534773387,0.6079400317008038,0.48593189619718413,0.7302161135757333
2022-06-05,mac2,0.3350704534773387,1.0,0.44878119023216656,0.8836556108596183,0.6127021201893744
2022-06-05,mac32,0.6079400317008038,0.44878119023216656,1.0,0.48405948304342145,0.46927536073436177
2022-06-05,mac4,0.48593189619718413,0.8836556108596183,0.48405948304342145,1.0,0.8356204657736992
2022-06-05,mac8,0.7302161135757333,0.6127021201893744,0.46927536073436177,0.8356204657736992,1.0
2022-06-12,mac16,1.0,0.33159504639543624,0.6115435250479959,0.48107346285467917,0.724031671955963
2022-06-12,mac2,0.33159504639543624,1.0,0.443643651426343,0.88371457452477,0.6129697583199946
2022-06-12,mac32,0.6115435250479959,0.443643651426343,1.0,0.47783637552900504,0.46287359184439814
2022-06-12,mac4,0.48107346285467917,0.88371457452477,0.47783637552900504,1.0,0.8357835333228151
2022-06-12,mac8,0.724031671955963,0.6129697583199946,0.46287359184439814,0.8357835333228151,1.0
2022-06-19,mac16,1.0,0.3737456476168028,0.638775757076921,0.49908666143156655,0.7112261475280268
2022-06-19,mac2,0.3737456476168028,1.0,0.4847232384654391,0.8838392717122303,0.602631395773763
2022-06-19,mac32,0.638775757076921,0.4847232384654391,1.0,0.49708615656655003,0.4544775783637206
2022-06-19,mac4,0.49908666143156655,0.8838392717122303,0.49708615656655003,1.0,0.8312260041655177
2022-06-19,mac8,0.7112261475280268,0.602631395773763,0.4544775783637206,0.8312260041655177,1.0
2022-06-26,mac16,1.0,0.3766782381907949,0.6405272592934778,0.5016111205157292,0.713056317741566
2022-06-26,mac2,0.3766782381907949,1.0,0.4868614051513132,0.884326510279263,0.6046443811954606
2022-06-26,mac32,0.6405272592934778,0.4868614051513132,1.0,0.49932471820792435,0.4575037719963142
2022-06-26,mac4,0.5016111205157292,0.884326510279263,0.49932471820792435,1.0,0.8320629040351877
2022-06-26,mac8,0.713056317741566,0.6046443811954606,0.4575037719963142,0.8320629040351877,1.0
2022-07-03,mac16,1.0,0.37413926876526754,0.6419285434774017,0.4987588607320527,0.713860749369035
2022-07-03,mac2,0.37413926876526754,1.0,0.4850910169733623,0.8843574524072554,0.6029869840404528
2022-07-03,mac32,0.6419285434774017,0.4850910169733623,1.0,0.49759806176202365,0.4589811172630113
2022-07-03,mac4,0.4987588607320527,0.8843574524072554,0.49759806176202365,1.0,0.8301607193970196
2022-07-03,mac8,0.713860749369035,0.6029869840404528,0.4589811172630113,0.8301607193970196,1.0
2022-07-10,mac16,1.0,0.375483431071692,0.6438113634654524,0.5002399884173114,0.7151873445986419
2022-07-10,mac2,0.375483431071692,1.0,0.48607961492166174,0.8844973256826346,0.6036359739872609
2022-07-10,mac32,0.6438113634654524,0.48607961492166174,1.0,0.4990976405987702,0.46155522373266794
2022-07-10,mac4,0.5002399884173114,0.8844973256826346,0.4990976405987702,1.0,0.8305113977282366
2022-07-10,mac8,0.7151873445986419,0.6036359739872609,0.46155522373266794,0.8305113977282366,1.0
2022-07-17,mac16,1.0,0.3783320551967933,0.6450982834519553,0.5012423119158164,0.7137566461504639
2022-07-17,mac2,0.3783320551967933,1.0,0.4881738749739572,0.8842510125392333,0.6020431419745073
2022-07-17,mac32,0.6450982834519553,0.4881738749739572,1.0,0.5000641591449025,0.4607881263700021
2022-07-17,mac4,0.5012423119158164,0.8842510125392333,0.5000641591449025,1.0,0.8299384083677471
2022-07-17,mac8,0.7137566461504639,0.6020431419745073,0.4607881263700021,0.8299384083677471,1.0
2022-07-24,mac16,1.0,0.3619747952963822,0.6553196917781162,0.4930596666788522,0.7053735515210497
2022-07-24,mac2,0.3619747952963822,1.0,0.4740109511774229,0.8829972398296172,0.599956603955624
2022-07-24,mac32,0.6553196917781162,0.4740109511774229,1.0,0.4945838083667382,0.4588629455441608
2022-07-24,mac4,0.4930596666788522,0.8829972398296172,0.4945838083667382,1.0,0.829786058172824
2022-07-24,mac8,0.7053735515210497,0.599956603955624,0.4588629455441608,0.829786058172824,1.0
2022-07-31,mac16,1.0,0.3617395036788298,0.6555385664012603,0.4936639742806337,0.7050840344397596
2022-07-31,mac2,0.3617395036788298,1.0,0.4784283303067423,0.8815940511558391,0.5909524277948784
2022-07-31,mac32,0.6555385664012603,0.4784283303067423,1.0,0.49793928254197933,0.4577489443280843
2022-07-31,mac4,0.4936639742806337,0.8815940511558391,0.49793928254197933,1.0,0.82655172623396
2022-07-31,mac8,0.7050840344397596,0.5909524277948784,0.4577489443280843,0.82655172623396,1.0
2022-08-07,mac16,1.0,0.3616803204043962,0.655107321711531,0.4934914309635817,0.7048060357696627
2022-08-07,mac2,0.3616803204043962,1.0,0.4769219122455111,0.8817404121498955,0.5914413395722855
2022-08-07,mac32,0.655107321711531,0.4769219122455111,1.0,0.4962862975308959,0.45623139145621905
2022-08-07,mac4,0.4934914309635817,0.8817404121498955,0.4962862975308959,1.0,0.8267736962234152
2022-08-07,mac8,0.7048060357696627,0.5914413395722855,0.45623139145621905,0.8267736962234152,1.0
2022-08-14,mac16,1.0,0.3617162190731222,0.6512228041174914,0.49341400396167956,0.7048240178937774
2022-08-14,mac2,0.3617162190731222,1.0,0.47389162952677083,0.88164235298055,0.591472368281195
2022-08-14,mac32,0.6512228041174914,0.47389162952677083,1.0,0.49457577887426524,0.45273929517307737
2022-08-14,mac4,0.49341400396167956,0.88164235298055,0.49457577887426524,1.0,0.8265940345478702
2022-08-14,mac8,0.7048240178937774,0.591472368281195,0.45273929517307737,0.8265940345478702,1.0
2022-08-21,mac16,1.0,0.3580513796878632,0.6299886429407328,0.49524143381003394,0.7072321208046444
2022-08-21,mac2,0.3580513796878632,1.0,0.472193926560742,0.8796971063109604,0.58801790551559
2022-08-21,mac32,0.6299886429407328,0.472193926560742,1.0,0.4842300344349721,0.43751355419140137
2022-08-21,mac4,0.49524143381003394,0.8796971063109604,0.4842300344349721,1.0,0.8268109709905841
2022-08-21,mac8,0.7072321208046444,0.58801790551559,0.43751355419140137,0.8268109709905841,1.0
2022-08-28,mac16,1.0,0.3584118007797146,0.6273229346189777,0.49243407400347045,0.7048180417335665
2022-08-28,mac2,0.3584118007797146,1.0,0.4706819442776996,0.8772474508686927,0.5866182854548615
2022-08-28,mac32,0.6273229346189777,0.4706819442776996,1.0,0.4855539694636385,0.43863244150029734
2022-08-28,mac4,0.49243407400347045,0.8772474508686927,0.4855539694636385,1.0,0.8271420013775522
2022-08-28,mac8,0.7048180417335665,0.5866182854548615,0.43863244150029734,0.8271420013775522,1.0
2022-09-04,mac16,1.0,0.3584071018161726,0.6273239185016236,0.4924156333989114,0.7048178958640487
2022-09-04,mac2,0.3584071018161726,1.0,0.47067992803528247,0.8772614116048272,0.5865916797444352
2022-09-04,mac32,0.6273239185016236,0.47067992803528247,1.0,0.48554625685366304,0.43863224146645524
2022-09-04,mac4,0.4924156333989114,0.8772614116048272,0.48554625685366304,1.0,0.82708858154136
2022-09-04,mac8,0.7048178958640487,0.5865916797444352,0.43863224146645524,0.82708858154136,1.0
2022-09-11,mac16,1.0,0.3636256676983991,0.6298341790397881,0.4955465209257136,0.7076234197200395
2022-09-11,mac2,0.3636256676983991,1.0,0.4743603356555864,0.8778762173824377,0.5910952604161135
2022-09-11,mac32,0.6298341790397881,0.4743603356555864,1.0,0.4883553621061723,0.4436765657076707
2022-09-11,mac4,0.4955465209257136,0.8778762173824377,0.4883553621061723,1.0,0.8271524764607009
2022-09-11,mac8,0.7076234197200395,0.5910952604161135,0.4436765657076707,0.8271524764607009,1.0
2022-09-18,mac16,1.0,0.35625666638966746,0.6304370811655158,0.48653778372849454,0.7072228081270049
2022-09-18,mac2,0.35625666638966746,1.0,0.4668873282892992,0.8794446686136594,0.5867406675605689
2022-09-18,mac32,0.6304370811655158,0.4668873282892992,1.0,0.48012251614922213,0.4435904229597567
2022-09-18,mac4,0.48653778372849454,0.8794446686136594,0.48012251614922213,1.0,0.8206281573486732
2022-09-18,mac8,0.7072228081270049,0.5867406675605689,0.4435904229597567,0.8206281573486732,1.0
2022-09-25,mac16,1.0,0.3564035848357073,0.6305011054919217,0.4864977225313841,0.7068733798013537
2022-09-25,mac2,0.3564035848357073,1.0,0.46699274079730907,0.8793360766326176,0.5863613250564207
2022-09-25,mac32,0.6305011054919217,0.46699274079730907,1.0,0.48009209590676605,0.44332674361697705
2022-09-25,mac4,0.4864977225313841,0.8793360766326176,0.48009209590676605,1.0,0.8205325898382037
2022-09-25,mac8,0.7068733798013537,0.5863613250564207,0.44332674361697705,0.8205325898382037,1.0
2022-10-02,mac16,1.0,0.35658127591947675,0.6305875340497927,0.4866420604551413,0.7069244820844239
2022-10-02,mac2,0.35658127591947675,1.0,0.46719341055564084,0.8793574324150227,0.5865824316040212
2022-10-02,mac32,0.6305875340497927,0.46719341055564084,1.0,0.48034843054191684,0.44357638283841494
2022-10-02,mac4,0.4866420604551413,0.8793574324150227,0.48034843054191684,1.0,0.8206702204072484
2022-10-02,mac8,0.7069244820844239,0.5865824316040212,0.44357638283841494,0.8206702204072484,1.0
2022-10-09,mac16,1.0,0.35686337247259625,0.6307037200861166,0.4868374932834036,0.7070391830700754
2022-10-09,mac2,0.35686337247259625,1.0,0.4673987609751463,0.8794114514010836,0.5867935793454302
2022-10-09,mac32,0.6307037200861166,0.4673987609751463,1.0,0.48052648603599585,0.44377528681113537
2022-10-09,mac4,0.4868374932834036,0.8794114514010836,0.48052648603599585,1.0,0.820748912436356
2022-10-09,mac8,0.7070391830700754,0.5867935793454302,0.44377528681113537,0.820748912436356,1.0
2022-10-16,mac16,1.0,0.35683455368754746,0.6307020206656225,0.486711987826446,0.7069173689252932
2022-10-16,mac2,0.35683455368754746,1.0,0.46738647517322907,0.8793747276929734,0.5868109569225933
2022-10-16,mac32,0.6307020206656225,0.46738647517322907,1.0,0.48044998079277856,0.4437226338687797
2022-10-16,mac4,0.486711987826446,0.8793747276929734,0.48044998079277856,1.0,0.8207891489041957
2022-10-16,mac8,0.7069173689252932,0.5868109569225933,0.4437226338687797,0.8207891489041957,1.0
2022-10-23,mac16,1.0,0.35695680752154074,0.6307623324527265,0.4868196858072694,0.7069738459471901
2022-10-23,mac2,0.35695680752154074,1.0,0.4674895649122787,0.879404339397092,0.5869175774131229
2022-10-23,mac32,0.6307623324527265,0.4674895649122787,1.0,0.48056207448792293,0.44384219355751514
2022-10-23,mac4,0.4868196858072694,0.879404339397092,0.48056207448792293,1.0,0.8208429532184972
2022-10-23,mac8,0.7069738459471901,0.5869175774131229,0.44384219355751514,0.8208429532184972,1.0
2022-10-30,mac16,1.0,0.3539015658057586,0.6352268854184161,0.4859911384968357,0.707212631331957
2022-10-30,mac2,0.3539015658057586,1.0,0.4612180118314114,0.8789976830381978,0.5857037291166485
2022-10-30,mac32,0.6352268854184161,0.4612180118314114,1.0,0.4781760418135595,0.4452776213043893
2022-10-30,mac4,0.4859911384968357,0.8789976830381978,0.4781760418135595,1.0,0.8206464196215871
2022-10-30,mac8,0.707212631331957,0.5857037291166485,0.4452776213043893,0.8206464196215871,1.0
2022-11-06,mac16,1.0,0.3532729467736948,0.6350070790798473,0.4859346655142009,0.7071488476533515
2022-11-06,mac2,0.3532729467736948,1.0,0.4616587039206131,0.8782809110524524,0.5838838589517069
2022-11-06,mac32,0.6350070790798473,0.4616587039206131,1.0,0.4782744990883466,0.44471268750933135
2022-11-06,mac4,0.4859346655142009,0.8782809110524524,0.4782744990883466,1.0,0.8202926107470944
2022-11-06,mac8,0.7071488476533515,0.5838838589517069,0.44471268750933135,0.8202926107470944,1.0
2022-11-13,mac16,1.0,0.3470914102621144,0.6205017630163163,0.49044187112555826,0.7103818739848087
2022-11-13,mac2,0.3470914102621144,1.0,0.4629833219155136,0.870874431911192,0.5667561396728373
2022-11-13,mac32,0.6205017630163163,0.4629833219155136,1.0,0.4672556256140846,0.42030145047471645
2022-11-13,mac4,0.49044187112555826,0.870874431911192,0.4672556256140846,1.0,0.8194414414548457
2022-11-13,mac8,0.7103818739848087,0.5667561396728373,0.42030145047471645,0.8194414414548457,1.0
2022-11-20,mac16,1.0,0.34713005029740684,0.6205167708406513,0.49046531554010897,0.7103923636899911
2022-11-20,mac2,0.34713005029740684,1.0,0.46304111830512895,0.870881725714184,0.5667980875743239
2022-11-20,mac32,0.6205167708406513,0.46304111830512895,1.0,0.46730065763228046,0.4203419787151905
2022-11-20,mac4,0.49046531554010897,0.870881725714184,0.46730065763228046,1.0,0.8194556407087457
2022-11-20,mac8,0.7103923636899911,0.5667980875743239,0.4203419787151905,0.8194556407087457,1.0
2022-11-27,mac16,1.0,0.34728591967311995,0.6205627276602351,0.4905019324218268,0.7104378475302416
2022-11-27,mac2,0.34728591967311995,1.0,0.46312614194279406,0.8708232473384497,0.5668903793661644
2022-11-27,mac32,0.6205627276602351,0.46312614194279406,1.0,0.4673354814077555,0.42041337251216515
2022-11-27,mac4,0.4905019324218268,0.8708232473384497,0.4673354814077555,1.0,0.81945865142737
2022-11-27,mac8,0.7104378475302416,0.5668903793661644,0.42041337251216515,0.81945865142737,1.0
2022-12-04,mac16,1.0,0.3474902654993565,0.6208693751499177,0.4906669755730335,0.7108112544826021
2022-12-04,mac2,0.3474902654993565,1.0,0.4632622962791381,0.8708456803150377,0.5669262771763952
2022-12-04,mac32,0.6208693751499177,0.4632622962791381,1.0,0.46750989630916295,0.4209282704203631
2022-12-04,mac4,0.4906669755730335,0.8708456803150377,0.46750989630916295,1.0,0.8193549330490726
2022-12-04,mac8,0.7108112544826021,0.5669262771763952,0.4209282704203631,0.8193549330490726,1.0
2022-12-11,mac16,1.0,0.34814860347894727,0.6212081167187126,0.49078781467942667,0.7107439296804872
2022-12-11,mac2,0.34814860347894727,1.0,0.46389510412601676,0.8706526042840838,0.5668360837595242
2022-12-11,mac32,0.6212081167187126,0.46389510412601676,1.0,0.4676349453699007,0.42096726108242694
2022-12-11,mac4,0.49078781467942667,0.8706526042840838,0.4676349453699007,1.0,0.8193673798411062
2022-12-11,mac8,0.7107439296804872,0.5668360837595242,0.42096726108242694,0.8193673798411062,1.0
2022-12-18,mac16,1.0,0.346728646862924,0.6211079498323453,0.4906710502027967,0.71046176366352
2022-12-18,mac2,0.346728646862924,1.0,0.46010982455829064,0.868861686501131,0.5670822572656958
2022-12-18,mac32,0.6211079498323453,0.46010982455829064,1.0,0.46696631400269173,0.42028399883331413
2022-12-18,mac4,0.4906710502027967,0.868861686501131,0.46696631400269173,1.0,0.8195871888509104
2022-12-18,mac8,0.71046176366352,0.5670822572656958,0.42028399883331413,0.8195871888509104,1.0
2022-12-25,mac16,1.0,0.346858178661189,0.6212295344403664,0.4908154933922942,0.7105195438622961
2022-12-25,mac2,0.346858178661189,1.0,0.46023936522579273,0.8688791872562889,0.5671538617026192
2022-12-25,mac32,0.6212295344403664,0.46023936522579273,1.0,0.4671720967255133,0.42043479019822144
2022-12-25,mac4,0.4908154933922942,0.8688791872562889,0.4671720967255133,1.0,0.8196202407967614
2022-12-25,mac8,0.7105195438622961,0.5671538617026192,0.42043479019822144,0.8196202407967614,1.0
2023-01-01,mac16,1.0,0.34665553175768776,0.6214342492150677,0.4906611072649662,0.7102055887783554
2023-01-01,mac2,0.34665553175768776,1.0,0.4598727976630182,0.8688753827685407,0.5671714428348756
2023-01-01,mac32,0.6214342492150677,0.4598727976630182,1.0,0.46691242048740006,0.42005155220819695
2023-01-01,mac4,0.4906611072649662,0.8688753827685407,0.46691242048740006,1.0,0.8196142441038319
2023-01-01,mac8,0.7102055887783554,0.5671714428348756,0.42005155220819695,0.8196142441038319,1.0
2023-01-08,mac16,1.0,0.34655763122685657,0.622466730847429,0.49114245416068253,0.7106745833738751
2023-01-08,mac2,0.34655763122685657,1.0,0.45915944971713324,0.8687351388293832,0.5669890927690092
2023-01-08,mac32,0.622466730847429,0.45915944971713324,1.0,0.46738084127205437,0.42133698026842686
2023-01-08,mac4,0.49114245416068253,0.8687351388293832,0.46738084127205437,1.0,0.8197227139346083
2023-01-08,mac8,0.7106745833738751,0.5669890927690092,0.42133698026842686,0.8197227139346083,1.0
2023-01-15,mac16,1.0,0.2684402196568423,0.45086544161010345,0.37076440382115333,0.6764103730527645
2023-01-15,mac2,0.2684402196568423,1.0,-0.19211527900428566,0.9273483566802745,0.6168517530266427
2023-01-15,mac32,0.45086544161010345,-0.19211527900428566,1.0,-0.20137639000993557,0.07554593035266717
2023-01-15,mac4,0.37076440382115333,0.9273483566802745,-0.20137639000993557,1.0,0.790748962704359
2023-01-15,mac8,0.6764103730527645,0.6168517530266427,0.07554593035266717,0.790748962704359,1.0
2023-01-22,mac16,1.0,0.2685295298905133,0.4508785306408945,0.37087220563249923,0.676468147012611
2023-01-22,mac2,0.2685295298905133,1.0,-0.19206421111088637,0.9273514360248195,0.6168704425714349
2023-01-22,mac32,0.4508785306408945,-0.19206421111088637,1.0,-0.20130124264899185,0.0756275899805599
2023-01-22,mac4,0.37087220563249923,0.9273514360248195,-0.20130124264899185,1.0,0.7907633386578619
2023-01-22,mac8,0.676468147012611,0.6168704425714349,0.0756275899805599,0.7907633386578619,1.0
