index,FINAL
2022-04-28,39628.3
2022-04-29,39417.6
2022-04-30,38596.0
2022-05-01,38030.5
2022-05-02,38926.9
2022-05-03,38540.2
2022-05-04,38975.5
2022-05-05,39494.3
2022-05-06,36222.0
2022-05-07,36011.0
2022-05-08,34668.2
2022-05-09,33671.4
2022-05-10,31758.5
2022-05-11,31400.3
2022-05-12,28076.5
2022-05-13,30341.9
2022-05-14,29528.4
2022-05-15,29598.5
2022-05-16,29798.0
2022-05-17,30568.1
2022-05-18,29880.0
2022-05-19,28965.6
2022-05-20,30190.0
2022-05-21,29373.4
2022-05-22,29548.5
2022-05-23,30346.8
2022-05-24,29165.8
2022-05-25,29820.4
2022-05-26,29011.5
2022-05-27,28944.0
2022-05-28,28834.9
2022-05-29,29059.3
2022-05-30,30727.3
2022-05-31,31626.7
2022-06-01,31620.0
2022-06-02,29933.2
2022-06-03,30442.3
2022-06-04,29745.4
2022-06-05,29691.5
2022-06-06,31463.8
2022-06-07,29648.3
2022-06-08,30509.9
2022-06-09,30509.7
2022-06-10,30027.9
2022-06-11,28991.8
2022-06-12,27570.1
2022-06-13,24174.4
2022-06-14,22610.0
2022-06-15,20262.5
2022-06-16,21784.5
2022-06-17,21064.8
2022-06-18,19012.0
2022-06-19,18664.4
2022-06-20,20565.5
2022-06-21,21351.4
2022-06-22,20232.5
2022-06-23,20570.3
2022-06-24,21051.2
2022-06-25,21393.3
2022-06-26,21452.5
2022-06-27,21486.9
2022-06-28,21112.0
2022-06-29,19996.4
2022-06-30,19235.3
2022-07-01,19522.5
2022-07-02,19117.0
2022-07-03,19021.5
2022-07-04,19145.2
2022-07-05,19893.2
2022-07-06,20185.1
2022-07-07,20527.3
2022-07-08,21432.9
2022-07-09,21720.8
2022-07-10,21322.6
2022-07-11,20530.9
2022-07-12,19773.0
2022-07-13,19854.1
2022-07-14,19767.4
2022-07-15,20861.1
2022-07-16,20606.1
2022-07-17,21456.0
2022-07-18,22292.9
2022-07-19,21927.8
2022-07-20,23369.7
2022-07-21,22880.7
2022-07-22,23301.6
2022-07-23,22613.3
2022-07-24,22681.6
2022-07-25,22046.9
2022-07-26,21068.9
2022-07-27,21352.4
2022-07-28,22971.8
2022-07-29,23927.5
2022-07-30,23894.3
2022-07-31,23602.1
2022-08-01,23289.1
2022-08-02,22817.9
2022-08-03,23298.4
2022-08-04,22805.4
2022-08-05,23147.0
2022-08-06,23152.1
2022-08-07,22920.9
2022-08-08,24123.7
2022-08-09,23771.9
2022-08-10,23100.9
2022-08-11,24524.1
2022-08-12,23916.2
2022-08-13,24404.5
2022-08-14,24655.4
2022-08-15,24040.3
2022-08-16,23995.0
2022-08-17,23805.0
2022-08-18,23462.8
2022-08-19,21780.0
2022-08-20,21197.5
2022-08-21,21361.9
2022-08-22,21191.1
2022-08-23,21449.3
2022-08-24,21341.0
2022-08-25,21686.4
2022-08-26,21415.6
2022-08-27,20202.5
2022-08-28,20031.9
2022-08-29,19793.8
2022-08-30,20403.3
2022-08-31,20233.5
2022-09-01,19930.0
2022-09-02,20097.1
2022-09-03,19784.8
2022-09-04,19737.0
2022-09-05,19778.2
2022-09-06,20018.5
2022-09-07,18804.1
2022-09-08,19225.0
2022-09-09,20773.2
2022-09-10,21328.3
2022-09-11,21672.0
2022-09-12,22231.4
2022-09-13,22235.1
2022-09-14,20382.5
2022-09-15,20150.0
2022-09-16,19685.6
2022-09-17,19880.5
2022-09-18,20050.0
2022-09-19,18416.1
2022-09-20,19306.3
2022-09-21,18876.9
2022-09-22,19208.0
2022-09-23,19068.8
2022-09-24,19082.8
2022-09-25,19087.8
2022-09-26,19277.4
2022-09-27,20145.0
2022-09-28,18744.2
2022-09-29,19347.7
2022-09-30,19625.7
2022-10-01,19341.4
2022-10-02,19286.5
2022-10-03,19195.0
2022-10-04,19889.0
2022-10-05,20133.1
2022-10-06,20143.4
2022-10-07,19972.7
2022-10-08,19466.1
2022-10-09,19396.9
2022-10-10,19236.5
2022-10-11,19105.2
2022-10-12,19142.1
2022-10-13,19014.0
2022-10-14,19619.0
2022-10-15,19071.1
2022-10-16,19168.8
2022-10-17,19259.2
2022-10-18,19533.8
2022-10-19,19198.5
2022-10-20,19115.9
2022-10-21,18984.9
2022-10-22,19156.5
2022-10-23,19184.6
2022-10-24,19341.0
2022-10-25,19295.6
2022-10-26,20671.7
2022-10-27,20710.5
2022-10-28,20180.1
2022-10-29,20925.0
2022-10-30,20783.8
2022-10-31,20490.0
2022-11-01,20583.4
2022-11-02,20507.5
2022-11-03,20301.5
2022-11-04,20582.0
2022-11-05,21296.7
2022-11-06,21253.1
2022-11-07,20720.2
2022-11-08,19730.4
2022-11-09,18148.6
2022-11-10,16842.6
2022-11-11,17393.9
2022-11-12,16844.9
2022-11-13,16652.9
2022-11-14,16750.4
2022-11-15,16921.0
2022-11-16,16793.5
2022-11-17,16567.6
2022-11-18,16746.8
2022-11-19,16650.4
2022-11-20,16616.5
2022-11-21,16039.4
2022-11-22,15739.2
2022-11-23,16540.9
2022-11-24,16594.9
2022-11-25,16450.5
2022-11-26,16576.1
2022-11-27,16528.4
2022-11-28,16232.0
2022-11-29,16498.6
2022-11-30,16891.9
2022-12-01,17110.0
2022-12-02,16963.1
2022-12-03,16947.5
2022-12-04,17012.9
2022-12-05,17358.5
2022-12-06,17035.1
2022-12-07,16796.2
2022-12-08,16835.6
2022-12-09,17206.4
2022-12-10,17140.6
2022-12-11,17175.1
2022-12-12,16937.4
2022-12-13,17155.4
2022-12-14,17841.5
2022-12-15,17629.7
2022-12-16,17220.8
2022-12-17,16718.6
2022-12-18,16729.9
2022-12-19,16758.4
2022-12-20,16823.1
2022-12-21,16866.2
2022-12-22,16838.3
2022-12-23,16836.2
2022-12-24,16826.1
2022-12-25,16828.7
2022-12-26,16839.3
2022-12-27,16847.0
2022-12-28,16644.8
2022-12-29,16534.2
2022-12-30,16503.2
2022-12-31,16557.5
2023-01-01,16513.9
2023-01-02,16731.6
2023-01-03,16716.7
2023-01-04,16864.5
2023-01-05,16808.2
2023-01-06,16801.5
2023-01-07,16929.3
2023-01-08,16946.7
2023-01-09,17190.8
2023-01-10,17256.3
2023-01-11,17449.0
2023-01-12,18155.4
2023-01-13,18839.2
2023-01-14,21008.5
2023-01-15,20620.9
2023-01-16,20749.4
2023-01-17,21199.8
2023-01-18,21246.5
2023-01-19,20767.5
2023-01-20,20947.2
2023-01-21,22700.2
2023-01-22,22913.2
2023-01-23,22723.0
2023-01-24,23053.3
2023-01-25,22656.3
